id;district_id;name;postal_code;code
19760;1406;Bendi;32211;16.09.19.2007
19761;1406;Pekuolan;32211;16.09.19.2008
19762;1406;Pelawi;32211;16.09.19.2009
19763;1406;Majar;32211;16.09.19.2011
19764;1406;Bumi Agung Jaya;32211;16.09.19.2012
19765;1407;Muara Kuang;30865;16.10.01.1011
19766;1407;Munggu;30865;16.10.01.2005
19767;1407;Seri Menanti;30865;16.10.01.2006
19768;1407;Rantau Sialang;30865;16.10.01.2007
19769;1407;Kuang Anyar;30865;16.10.01.2008
19770;1407;Kasah;30865;16.10.01.2009
19771;1407;Tanabang Ulu;30865;16.10.01.2012
19772;1407;Seri Kembang;30865;16.10.01.2013
19773;1407;Nagasari;30865;16.10.01.2014
19774;1407;Suka Cinta;30865;16.10.01.2015
19775;1407;Kalampadu (Kelampadu);30865;16.10.01.2016
19776;1407;Sukajadi;30865;16.10.01.2029
19777;1407;Ramakasih;30865;16.10.01.2030
19778;1407;Tanabang Ilir;30865;16.10.01.2031
19779;1408;Tanjung Batu;30665;16.10.02.1017
19780;1408;Tanjung Batu Timur;30665;16.10.02.1037
19781;1408;Seri Bandung;30665;16.10.02.2010
19782;1408;Seri Tanjung;30665;16.10.02.2011
19783;1408;Tanjung Tambak;30665;16.10.02.2012
19784;1408;Senuro Timur;30665;16.10.02.2013
19785;1408;Tanjung Baru Petai;30665;16.10.02.2014
19786;1408;Tanjung Batu Seberang;30665;16.10.02.2015
19787;1408;Pajar/Fajar Bulan;30665;16.10.02.2016
19788;1408;Tanjung Atap;30665;16.10.02.2018
19789;1408;Tanjung Pinang I;30665;16.10.02.2019
19790;1408;Limbang Jaya I;30665;16.10.02.2020
19791;1408;Tanjung Laut;30665;16.10.02.2021
19792;1408;Burai;30665;16.10.02.2026
19793;1408;Sentul;30665;16.10.02.2027
19794;1408;Bangun Jaya;30665;16.10.02.2031
19795;1408;Tanjung Tambak Baru;30665;16.10.02.2032
19796;1408;Limbang Jaya II;30665;16.10.02.2033
19797;1408;Senuro Barat;30665;16.10.02.2034
19798;1408;Tanjung Pinang II;30665;16.10.02.2035
19799;1408;Tanjung Atap Barat;30665;16.10.02.2036
19800;1409;Tanjung Raja;30663;16.10.03.1001
19801;1409;Tanjung Raja Barat;30663;16.10.03.1027
19802;1409;Tanjung Raja Utara;30663;16.10.03.1028
19803;1409;Tanjung Raja Timur;30663;16.10.03.1035
19804;1409;Suka Pindah;30663;16.10.03.2002
19805;1409;Tanjung Temiang;30663;16.10.03.2007
19806;1409;Sridalam/Seri Dalam;30663;16.10.03.2008
19807;1409;Kerinjing;30663;16.10.03.2018
19808;1409;Ulak Kerbau Baru;30663;16.10.03.2019
19809;1409;Ulak Kerbau Lama;30663;16.10.03.2020
19810;1409;Tanjung Agas;30663;16.10.03.2021
19811;1409;Siring Alam;30663;16.10.03.2022
19812;1409;Talang Balai Baru I;30663;16.10.03.2023
19813;1409;Talang Balai Lama;30663;16.10.03.2024
19814;1409;Skonjing;30663;16.10.03.2030
19815;1409;Tanjung Raja Selatan;30663;16.10.03.2031
19816;1409;Belanti;30663;16.10.03.2032
19817;1409;Tanjung Harapan;30663;16.10.03.2033
19818;1409;Talang Balai Baru II;30663;16.10.03.2034
19819;1410;Indralaya Raya;30862;16.10.04.1030
19820;1410;Indralaya Indah;30862;16.10.04.1031
19821;1410;Indralaya Mulia;30862;16.10.04.1032
19822;1410;Lubuk Sakti;30862;16.10.04.2005
19823;1410;Tanjung Gelam;30862;16.10.04.2006
19824;1410;Tanjung Agung;30862;16.10.04.2007
19825;1410;Tanjung Sejaro;30815;16.10.04.2008
19826;1410;Sakatiga Seberang;30814;16.10.04.2009
19827;1410;Muara Penimbung Ulu;30862;16.10.04.2010
19828;1410;Tanjung Seteko;30817;16.10.04.2012
19829;1410;Saka Tiga (Sakatiga);30816;16.10.04.2013
19830;1410;Ulak Banding;30862;16.10.04.2014
19831;1410;Muara Penimbung Ilir;30862;16.10.04.2015
19832;1410;Talang Aur;30862;16.10.04.2016
19833;1410;Ulak Bedil;30862;16.10.04.2017
19834;1410;Penyandingan;30862;16.10.04.2018
19835;1410;Sudimampir;30862;16.10.04.2019
19836;1410;Ulak Segelung;30862;16.10.04.2027
19837;1410;Sejaro Sakti;30862;16.10.04.2028
19838;1410;Tunas Aur;30862;16.10.04.2029
19839;1411;Aurstanding;30653;16.10.05.2015
19840;1411;Sukarami;30653;16.10.05.2016
19841;1411;Muara Dua;30653;16.10.05.2017
19842;1411;Palu;30653;16.10.05.2018
19843;1411;Teluk Kecapi;30653;16.10.05.2019
19844;1411;Pelabuhan Dalam;30653;16.10.05.2020
19845;1411;Pemulutan Ulu;30653;16.10.05.2021
19846;1411;Pemulutan Ilir;30653;16.10.05.2022
19847;1411;Sungai Rasau;30653;16.10.05.2023
19848;1411;Ibul Besar I;30653;16.10.05.2024
19849;1411;Pegayut;30653;16.10.05.2025
19850;1411;Simpang Pelabuhan Dalam;30653;16.10.05.2029
19851;1411;Ibul Besar II;30653;16.10.05.2030
19852;1411;Ibul Besar III;30653;16.10.05.2031
19853;1411;Mekar Jaya (Mekarjaya);30653;16.10.05.2032
19854;1411;Kedukan Bujang;30653;16.10.05.2033
19855;1411;Rawa Jaya (Rawajaya);30653;16.10.05.2034
19856;1411;Babatan Saudagar;30653;16.10.05.2035
19857;1411;Tanjung Pasir;30653;16.10.05.2036
19858;1411;Harapan;30653;16.10.05.2037
19859;1411;Pipa Putih;30653;16.10.05.2038
19860;1411;Sungai Buaya;30653;16.10.05.2039
19861;1411;Muara Baru;30653;16.10.05.2040
19862;1411;Sembadak;30653;16.10.05.2041
19863;1411;Lebung Jangkar;30653;16.10.05.2042
19864;1412;Sirah Pulau Kilip;30866;16.10.06.2006
19865;1412;Kelampaian;30866;16.10.06.2011
19866;1412;Sukananti;30866;16.10.06.2012
19867;1412;Sukamarga;30866;16.10.06.2013
19868;1412;Rantau Alai;30866;16.10.06.2014
19869;1412;Kerta Bayang (Kertabayang);30866;16.10.06.2015
19870;1412;Tanjung Mas;30866;16.10.06.2016
19871;1412;Talang Sari;30866;16.10.06.2017
19872;1412;Lebung Bandung;30866;16.10.06.2018
19873;1412;Sanding Marga;30866;16.10.06.2020
19874;1412;Sukamaju (Suka Maju / Sukamuju);30866;16.10.06.2021
19875;1412;Mekar Sari;30866;16.10.06.2022
19876;1412;Sukananti Baru;30866;16.10.06.2023
19877;1413;Timbangan;30862;16.10.07.1016
19878;1413;Tanjung Pering;30813;16.10.07.2001
19879;1413;Bakung;30862;16.10.07.2002
19880;1413;Lorok;30862;16.10.07.2003
19881;1413;Parit;30862;16.10.07.2004
19882;1413;Payakabung;30812;16.10.07.2005
19883;1413;Sungai Rambutan;30862;16.10.07.2006
19884;1413;Purna Jaya (Purnajaya);30862;16.10.07.2007
19885;1413;Suak/Soak Batok;30862;16.10.07.2008
19886;1413;Tanjung Baru;30862;16.10.07.2009
19887;1413;Tanjung Pule;30862;16.10.07.2010
19888;1413;Permata Baru;30862;16.10.07.2011
19889;1413;Suka Mulia;30862;16.10.07.2012
19890;1413;Pulau Kabai;30862;16.10.07.2013
19891;1413;Pulau Semambu;30862;16.10.07.2014
19892;1413;Palem Raya;30862;16.10.07.2015
19893;1414;Mandi Angin (Mandiangin);30862;16.10.08.2001
19894;1414;Tanjung Lubuk;30862;16.10.08.2002
19895;1414;Tebing Gerinting Selatan;30862;16.10.08.2003
19896;1414;Arisan Gading;30862;16.10.08.2004
19897;1414;Tanjung Dayang Selatan;30862;16.10.08.2005
19898;1414;Beti;30862;16.10.08.2006
19899;1414;Meranjat I;30862;16.10.08.2007
19900;1414;Meranjat Ilir;30862;16.10.08.2008
19901;1414;Meranjat II;30862;16.10.08.2009
19902;1414;Sukaraja Lama;30862;16.10.08.2010
19903;1414;Sukaraja Baru;30862;16.10.08.2011
19904;1414;Tebing Gerinting Utara;30862;16.10.08.2012
19905;1414;Tanjung Dayang Utara;30862;16.10.08.2013
19906;1414;Meranjat III;30862;16.10.08.2014
19907;1415;Pematang Bangsal;30653;16.10.09.2001
19908;1415;Maya Pati (Mayapati);30653;16.10.09.2002
19909;1415;Sungai Lebung;30653;16.10.09.2003
19910;1415;Kapuk;30653;16.10.09.2005
19911;1415;Ulak Aurstanding (Ulak Aur Standing);30653;16.10.09.2006
19912;1415;Maju Jaya;30653;16.10.09.2007
19913;1415;Naikan Tembakang;30653;16.10.09.2008
19914;1415;Segayam;30653;16.10.09.2009
19915;1415;Cahaya Marga;30653;16.10.09.2010
19916;1415;S. Lebung Ulu (Sungai Lembung Ulu);30653;16.10.09.2011
19917;1415;Sungai Keli;30653;16.10.09.2012
19918;1415;Lebak Pering;30653;16.10.09.2013
19919;1415;Sungai Ondok;30653;16.10.09.2014
19920;1415;Harimau Tandang;30653;16.10.09.2015
19921;1415;Pematang Bungur;30653;16.10.09.2016
19922;1416;Suka Merindu;30653;16.10.10.2001
19923;1416;Sarang Elang (Saranglang);30653;16.10.10.2002
19924;1416;Kamal;30653;16.10.10.2003
19925;1416;Pulau Negara;30653;16.10.10.2004
19926;1416;Talang Pangeran Ulu;30653;16.10.10.2005
19927;1416;Ulak Kembahang I;30653;16.10.10.2006
19928;1416;Ulak Petangisan;30653;16.10.10.2007
19929;1416;Seribanding (Seri Bandung);30653;16.10.10.2008
19930;1416;Ulak Kembahang II;30653;16.10.10.2009
19931;1416;Talang Pangeran Ilir;30653;16.10.10.2010
19932;1416;Arisan Jaya;30653;16.10.10.2011
19933;1417;Kotadaro I (Kota Daro I);30661;16.10.11.2001
19934;1417;Ketapang I;30661;16.10.11.2002
19935;1417;Rantau Panjang Ilir;30661;16.10.11.2003
19936;1417;Jagaraja (Jagarajo / Jaga Raya);30661;16.10.11.2004
19937;1417;Jagalano (Jagalana);30661;16.10.11.2005
19938;1417;Sejangko I;30661;16.10.11.2006
19939;1417;Kota Daro II;30661;16.10.11.2007
19940;1417;Sungai Rotan;30661;16.10.11.2008
19941;1417;Rantau Panjang Ulu;30661;16.10.11.2009
19942;1417;Ketapang II;30661;16.10.11.2010
19943;1417;Sejangko II;30661;16.10.11.2011
19944;1417;Arisan Deras;30661;16.10.11.2012
19945;1418;Sungai Pinang;30662;16.10.12.1007
19946;1418;Serijabo;30662;16.10.12.2001
19947;1418;Sungai Pinang II;30662;16.10.12.2002
19948;1418;Talang Dukun;30662;16.10.12.2003
19949;1418;Tanjung Serian (Tajung Serian);30662;16.10.12.2004
19950;1418;Penyandingan;30662;16.10.12.2005
19951;1418;Sungai Pinang III;30662;16.10.12.2006
19952;1418;Pinang Jaya;30662;16.10.12.2008
19953;1418;Sungai Pinang I;30662;16.10.12.2009
19954;1418;Pinang Mas;30662;16.10.12.2010
19955;1418;Sungai Pinang Lagati;30662;16.10.12.2011
19956;1418;Sungai Pinang Nibung;30662;16.10.12.2012
19957;1418;Seri Jabo Baru (Serijabo Baru);30662;16.10.12.2013
19958;1419;Lubuk Rukam;30867;16.10.13.2001
19959;1419;Tanjung Alai;30867;16.10.13.2002
19960;1419;Kandis I;30867;16.10.13.2003
19961;1419;Kumbang Ulu;30867;16.10.13.2004
19962;1419;Kumbang Ilir;30867;16.10.13.2005
19963;1419;Miji;30867;16.10.13.2006
19964;1419;Santapan Barat;30867;16.10.13.2007
19965;1419;Pandan Arang;30867;16.10.13.2008
19966;1419;Muara Kumbang;30867;16.10.13.2009
19967;1419;Kandis II;30867;16.10.13.2010
19968;1419;Santapan Timur;30867;16.10.13.2011
19969;1419;Lubuk Segonang;30867;16.10.13.2012
19970;1420;Ibul Dalam;30869;16.10.14.2001
19971;1420;Beringin Dalam;30869;16.10.14.2002
19972;1420;Kuang Dalam Barat;30869;16.10.14.2003
19973;1420;Lubuk Tunggal;30869;16.10.14.2004
19974;1420;Ulak Segara;30869;16.10.14.2005
19975;1420;Tanjung Bulan;30869;16.10.14.2006
19976;1420;Tambang Rambang;30869;16.10.14.2007
19977;1420;Tangai/Sukananti;30869;16.10.14.2008
19978;1420;Kayu Ara;30869;16.10.14.2009
19979;1420;Tanjung Miring;30869;16.10.14.2010
19980;1420;Sunur;30869;16.10.14.2011
19981;1420;Kuang Dalam Timur;30869;16.10.14.2012
19982;1420;Suka Tangai;30869;16.10.14.2013
19983;1421;Ulak Kembahang;30868;16.10.15.2001
19984;1421;Lubuk Keliat;30868;16.10.15.2002
19985;1421;Embecang (Embacang);30868;16.10.15.2003
19986;1421;Kasi Raja (Kasih Raja);30868;16.10.15.2004
19987;1421;Talang Tengah Darat;30868;16.10.15.2005
19988;1421;Betung II;30868;16.10.15.2006
19989;1421;Ketiau;30868;16.10.15.2007
19990;1421;Payalengkang (Payalingkung);30868;16.10.15.2008
19991;1421;Betung I;30868;16.10.15.2009
19992;1421;Talang Tengah Laut;30868;16.10.15.2010
19993;1422;Payaraman Barat;30664;16.10.16.1012
19994;1422;Payaraman Timur;30664;16.10.16.1013
19995;1422;Tebedak I;30664;16.10.16.2001
19996;1422;Lubuk Bandung;30664;16.10.16.2002
19997;1422;Talang Seleman;30664;16.10.16.2003
19998;1422;Tebedak II;30664;16.10.16.2004
19999;1422;Tanjung Lalang;30664;16.10.16.2005
20000;1422;Seri Kembang I;30664;16.10.16.2006
20001;1422;Rengas I;30664;16.10.16.2007
20002;1422;Paya Besar;30664;16.10.16.2008
20003;1422;Rengas II;30664;16.10.16.2009
20004;1422;Seri Kembang II;30664;16.10.16.2010
20005;1422;Seri Kembang III;30664;16.10.16.2011
20006;1423;Batu Jungul;31592;16.11.01.2001
20007;1423;Suka Dana;31592;16.11.01.2002
20008;1423;Padang Bumai (Padang Burnai);31592;16.11.01.2003
20009;1423;Belimbing;31592;16.11.01.2004
20010;1423;Tanjung Kurung;31592;16.11.01.2005
20011;1423;Muara Pinang Baru;31592;16.11.01.2006
20012;1423;Lubuk Tanjung;31592;16.11.01.2007
20013;1423;Talang Baru;31592;16.11.01.2008
20014;1423;Sapa Panjang (Sapapanjang);31592;16.11.01.2009
20015;1423;Muara Pinang Lama;31592;16.11.01.2010
20016;1423;Tanjung Tawang;31592;16.11.01.2011
20017;1423;Gedung Agung;31592;16.11.01.2012
20018;1423;Pajar Menang;31592;16.11.01.2013
20019;1423;Niur;31592;16.11.01.2014
20020;1423;Muara Semah;31592;16.11.01.2015
20021;1423;Talang Benteng;31592;16.11.01.2016
20022;1423;Lubuk Ulak;31592;16.11.01.2017
20023;1423;Batu Galang;31592;16.11.01.2018
20024;1423;Muara Timbuk;31592;16.11.01.2019
20025;1423;Seleman Ilir;31592;16.11.01.2020
20026;1423;Seleman Ulu;31592;16.11.01.2021
20027;1423;Sawah;31592;16.11.01.2022
20028;1424;Beruge Ilir;31598;16.11.02.1018
20029;1424;Pendopo;31598;16.11.02.1030
20030;1424;Pagar Tengah;31598;16.11.02.1031
20031;1424;Jarakan;31598;16.11.02.2001
20032;1424;Bandar Agung;31598;16.11.02.2002
20033;1424;Lubuk Sepang;31598;16.11.02.2003
20034;1424;Lubuk Layang;31598;16.11.02.2004
20035;1424;Nanjungan;31598;16.11.02.2005
20036;1424;Tanjungeran (Tanjung Eran);31598;16.11.02.2006
20037;1424;Tanjungraman (Tanjung Raman);31598;16.11.02.2007
20038;1424;Bayau;31598;16.11.02.2020
20039;1424;Gunung Meraksa Baru;31598;16.11.02.2022
20040;1424;Landur;31598;16.11.02.2023
20041;1424;Muarakarang (Muara Karang);31598;16.11.02.2024
20042;1424;Sarang Bulan;31598;16.11.02.2025
20043;1424;Tanjungbaru (Tanjung Baru);31598;16.11.02.2026
20044;1424;Batu Cawang;31598;16.11.02.2027
20045;1424;Manggilan (Manggilang);31598;16.11.02.2028
20046;1424;Gn Merakasa Lama (Gunung Meraksa Lama);31598;16.11.02.2029
20047;1425;Air Kelincar (Air Kelinsar);31597;16.11.03.2001
20048;1425;Talang Bengkulu (Teluk Bengkulu);31597;16.11.03.2002
20049;1425;Kunduran;31597;16.11.03.2003
20050;1425;Simpang Perigi;31597;16.11.03.2004
20051;1425;Muara Kalangan;31597;16.11.03.2005
20052;1425;Batu Lintang;31597;16.11.03.2006
20053;1425;Padang Tepong;31597;16.11.03.2007
20054;1425;Muara Betung;31597;16.11.03.2008
20055;1425;Lb. Puding Baru (Lubuk Puding Baru);31597;16.11.03.2009
20056;1425;Pulau Kemang;31597;16.11.03.2010
20057;1425;Lb. Puding Lama (Lubuk Puding Lama);31597;16.11.03.2011
20058;1425;Batu Bidung;31597;16.11.03.2012
20059;1425;Tanjung Agung;31597;16.11.03.2024
20060;1425;Galang;31597;16.11.03.2025
20061;1426;Kupang;31456;16.11.04.1010
20062;1426;Tanjungkupang (Tanjung Kupang);31456;16.11.04.1013
20063;1426;Tanjung Makmur;31456;16.11.04.1014
20064;1426;Pasar Tebing Tinggi;31456;16.11.04.1017
20065;1426;Jaya Loka;31456;16.11.04.1033
20066;1426;Kelumpang Jaya;31456;16.11.04.1036
20067;1426;Ujung Alih;31456;16.11.04.2001
20068;1426;Lubuk Gelanggang;31456;16.11.04.2002
20069;1426;Ulak Mengkudu;31456;16.11.04.2003
20070;1426;Batu Pance (Batu Panceh);31456;16.11.04.2004
20071;1426;Aur Gading;31456;16.11.04.2005
20072;1426;Terusan Lama;31456;16.11.04.2006
20073;1426;Terusan Baru;31456;16.11.04.2007
20074;1426;Rantau Tenang;31456;16.11.04.2008
20075;1426;Seguring Kecil;31456;16.11.04.2009
20076;1426;Kemang Manis;31456;16.11.04.2011
20077;1426;Lampar Baru;31456;16.11.04.2012
20078;1426;Kota Gading;31456;16.11.04.2021
20079;1426;Batu Raja Baru;31456;16.11.04.2022
20080;1426;Batu Raja Lama;31456;16.11.04.2023
20081;1426;Sugi Waras;31456;16.11.04.2024
20082;1426;Mekar Jaya;31456;16.11.04.2027
20083;1426;Fajar/Pajar Bakti;31456;16.11.04.2030
20084;1426;Pancur Mas (Pancurmas / Unit Jaya);31456;16.11.04.2032
20085;1426;Makarti Jaya (Mekarti Jaya);31456;16.11.04.2034
20086;1426;Tanjung Kupang Baru;31456;16.11.04.2035
20087;1427;Umojati;31593;16.11.05.2001
20088;1427;Tanjung Jati;31593;16.11.05.2002
20089;1427;Pagar Jati;31593;16.11.05.2003
20090;1427;Nibong (Nibung);31593;16.11.05.2004
20091;1427;Batu Ampar;31593;16.11.05.2005
20092;1427;Karang Tanding;31593;16.11.05.2006
20093;1427;Lubuk Cik;31593;16.11.05.2007
20094;1427;Rantau Kasai;31593;16.11.05.2008
20095;1427;Sukarami;31593;16.11.05.2009
20096;1427;Rantau Aleh (Rantaualih);31593;16.11.05.2010
20097;1427;Tanjung Alam;31593;16.11.05.2011
20098;1427;Lesung Batu;31593;16.11.05.2012
20099;1427;Babatan;31593;16.11.05.2013
20100;1427;Muara Danau;31593;16.11.05.2014
20101;1427;Endalo;31593;16.11.05.2015
20102;1427;Lubuk Tapang;31593;16.11.05.2016
20103;1428;Karang Are;31596;16.11.06.2001
20104;1428;Padang Titiran;31596;16.11.06.2002
20105;1428;Kembahang Lama;31596;16.11.06.2003
20106;1428;Pasar Tanjung Padang;31596;16.11.06.2004
20107;1428;Macang Manis;31596;16.11.06.2005
20108;1428;Lubuk Buntak;31596;16.11.06.2006
20109;1428;Talang Durian;31596;16.11.06.2007
20110;1428;Talang Padang;31596;16.11.06.2008
20111;1428;Kembahang Baru;31596;16.11.06.2009
20112;1428;Canggu;31596;16.11.06.2010
